2,587.0,635.7330560744119
2,592.3194860691541,757.9584582074623
1,701,613
1,573,169
1,403.95602783736416,517.5
2,726.4745145719435,748.8163430479623
2,281.5,32.82015625170018
2,493.5,443.1546092353535
2,554.0135318151779,755.8716170462055
1,318,532
1,54,170
2,698.016164329658,582.2419178351711
2,793.9864681848221,174.12838295379447
1,637,161
2,182.51291812354208,538.5904268647945
2,315.5,407.4138180716516
2,688.5972872371002,542.0
1,662,589
1,269,775
2,467.93037426663005,759.95358284442
2,440.4606731577747,270.85280778932963
1,219,182
2,602.7330560744119,513.0
2,138.53932684222528,341.14719221067037
2,517.4482908429909,100.56894554267873
1,31,589
2,331.4310544573213,790.5517091570091
2,596.1233331907972,607.3260000855216
2,498.5129181235421,769.4095731352055
2,44.67399991447834,671.1233331907972
2,212.87666680920276,496.3260000855217
1,750,256
1,121,106
1,759.3053882138985,791.5
2,243.9845376935132,392.9226884675661
2,566.8585803924719,581.5707098037641
2,123.21468410412406,362.21421931597934
2,327.93037426663005,29.046417155579977
2,510.072339491805,316.975886836065
2,590.9718351870821,254.5
2,794.975886836065,478.927660508195
2,402.1546092353535,529.5
2,477.0,124.59728723710018
2,296.2820524538289,484.2820524538289
2,770.1414196075281,229.57070980376406
2,21.5,523.9718351870821
2,191.12584021502568,739.8741597849744
2,365.7179475461711,279.7179475461711
1,338.97277131769425,219.34240956076857
2,392.0773115324339,733.0154623064868
2,619.054811470206,221.945188529794
2,170.40957313520548,776.487081876458
2,758.06962573337,374.04641715558
2,604.983835670342,429.241917835171
2,685.2928518671287,619.0178703321783
2,230.95358284442003,554.93037426663
2,364.70714813287134,355.9821296678217
2,129.07233949180497,678.975886836065
2,688.024113163935,315.072339491805
2,580.9536913471525,97.73413227979181
1,627,746
1,445,791
1,490,204
2,786.5517091570091,791.4310544573212
2,515.5689455426788,144.55170915700904
2,741.5,521.8201562517002
2,155.73413227979182,591.9536913471525
1,311,540
2,391.4630477455866,119.42609549117321
2,355.1414196075281,514.4292901962359
2,205.59042686479452,290.4870818764579
2,207.87666680920276,699.6739999144784
1,557,284
2,704.016164329658,564.2419178351711
2,222.87415978497432,596.1258402150256
2,327.44829084299096,556.5689455426788
2,90.21421931597932,649.2146841041241
2,771.5393268422253,386.85280778932963
2,386.4745145719434,342.8163430479623
2,431.21421931597934,359.78531589587595
2,31.57390450882679,98.53695225441339
2,683.5645906177103,375.4354093822896
1,17,157
2,101.51291812354208,286.59042686479455
2,597.1414196075281,372.42929019623597
2,52.02816481291792,502.5
1,590,108
1,399,26
2,233.67399991447834,359.8766668092028
2,158.41381807165158,782.5
1,763,631
2,122.21421931597932,458.78531589587595
1,781,606
2,638.5,306.0281648129179
2,549.016164329658,134.75808216482898
2,760.9226884675661,426.98453769351323
1,512,468
1,575,364
2,95.12838295379449,66.01353181517794
2,7.0,352.0753450390569
2,372.1636961654762,260.5467703329932
1,195,308
2,361.3194860691541,366.95845820746234
1,318,790
2,698.5467703329932,392.8363038345238
1,203.65759043923143,443.02722868230575
1,239,512
2,633.5689455426788,361.44829084299096
2,53.163696165476225,123.4532296670068
2,144.0,183.40271276289982
1,337,5
1,731.5,615.9560278373641
1,40,389
1,640.7250985377856,325.2749014622145
1,53,353
